image_path,disease,tissue,source,width,height,filename,magnification
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.550.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.551.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.552.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.553.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.554.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.555.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.556.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.557.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.558.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.559.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.56.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.560.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.561.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.562.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.563.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.564.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.565.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.566.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.567.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.568.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.569.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.57.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.570.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.571.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.572.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.573.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.574.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.575.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.576.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.577.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.578.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.579.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.58.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.580.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.581.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.582.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.583.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.584.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.585.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.586.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.587.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.588.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.589.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.59.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.590.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.591.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.592.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.593.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.594.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.595.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.596.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.597.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.598.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.599.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.6.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.60.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.600.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.601.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.602.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.603.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.604.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.605.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.606.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.607.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.608.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.609.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.61.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.610.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.611.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.612.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.613.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.614.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.615.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.616.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.617.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.618.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.619.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.62.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.620.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.621.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.622.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.623.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.624.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.625.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.626.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.627.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.628.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.629.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.63.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.630.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.631.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.632.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.633.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.634.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.635.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.636.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.637.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.638.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.639.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.64.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.640.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.641.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.642.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.643.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.644.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.645.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.646.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.647.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.648.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.649.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.65.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.650.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.651.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.652.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.653.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.654.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.655.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.656.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.657.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.658.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.659.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.66.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.660.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.661.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.662.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.663.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.664.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.665.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.666.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.667.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.668.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.669.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.67.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.670.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.671.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.672.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.673.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.674.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.675.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.676.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.677.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.678.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.679.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.68.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.680.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.681.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.682.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.683.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.684.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.685.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.686.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.687.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.688.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.689.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.69.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.690.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.691.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.692.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.693.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.694.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.695.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.696.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.697.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.698.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.699.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.7.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.70.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.700.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.701.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.702.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.703.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.704.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.705.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.706.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.707.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.708.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.709.jpg,coccidiosis,viscera,kaggle,512,512,,
poultry_microscopy\kaggle\allandclive_chicken-disease-1\Train\cocci.71.jpg,coccidiosis,viscera,kaggle,512,512,,
